id,srno,session,daysPresent,daysAbsent,attendancePercentage
4513,2357,Budget Session,9,0,100.0
4514,2357,Winter Session,15,0,100.0
4515,2357,Special Session,4,0,100.0
4516,2357,Monsoon Session,17,0,100.0
4517,2357,Budget Session,25,0,100.0
4518,2357,Winter Session,13,0,100.0
4519,2357,Monsoon Session,16,0,100.0
4520,2357,Budget Session,29,0,100.0
4521,2357,Winter Session,18,0,100.0
4522,2357,Monsoon Session,17,0,100.0
4523,2357,Budget Session,33,0,100.0
4524,2357,Monsoon Session,18,0,100.0
4525,2357,Budget Session,34,0,100.0
4526,2357,Winter Session,20,0,100.0
4527,2357,Monsoon Session,35,0,100.0
4528,2357,Budget Session,10,0,100.0
4529,2357,Winter Session,18,0,100.0
4530,2357,Monsoon Session,17,0,100.0
4531,2357,Budget Session,22,0,100.0
4532,2357,Budget Session,8,0,100.0
4533,2357,Winter Session,13,0,100.0
4534,2357,Monsoon Session,19,0,100.0
4535,2357,Budget Session,21,0,100.0
4536,2357,Budget Session,8,0,100.0
4537,2357,Winter Session,21,0,100.0
4538,2357,Monsoon Session,20,0,100.0
4539,2358,Budget Session,29,0,100.0
4540,2358,Winter Session,18,0,100.0
4541,2358,Monsoon Session,17,0,100.0
4542,2358,Budget Session,33,0,100.0
4543,2358,Monsoon Session,18,0,100.0
4544,2358,Budget Session,34,0,100.0
4545,2358,Winter Session,20,0,100.0
4546,2358,Monsoon Session,35,0,100.0
4547,2358,Budget Session,10,0,100.0
4548,2358,Winter Session,18,0,100.0
4549,2358,Monsoon Session,17,0,100.0
4550,2358,Budget Session,22,0,100.0
4551,2358,Budget Session,8,0,100.0
4552,2358,Winter Session,13,0,100.0
4553,2358,Monsoon Session,19,0,100.0
4554,2358,Budget Session,21,0,100.0
4555,2358,Budget Session,8,0,100.0
4556,2358,Winter Session,21,0,100.0
4557,2358,Monsoon Session,20,0,100.0
4558,1882,Budget Session,35,0,100.0
4559,1882,Winter Session,17,0,100.0
4560,1883,Budget Session,35,0,100.0
4561,1883,Winter Session,17,0,100.0
4562,2359,Monsoon Session,16,0,100.0
4563,2359,Budget Session,29,0,100.0
4564,2359,Winter Session,18,0,100.0
4565,2359,Monsoon Session,17,0,100.0
4566,2359,Budget Session,33,0,100.0
4567,2359,Monsoon Session,18,0,100.0
4568,2359,Budget Session,34,0,100.0
4569,2359,Winter Session,20,0,100.0
4570,2359,Monsoon Session,35,0,100.0
4571,2359,Budget Session,10,0,100.0
4572,2359,Winter Session,18,0,100.0
4573,2359,Monsoon Session,17,0,100.0
4574,2359,Budget Session,22,0,100.0
4575,2359,Budget Session,8,0,100.0
4576,2359,Winter Session,13,0,100.0
4577,2359,Monsoon Session,19,0,100.0
4578,2359,Budget Session,21,0,100.0
4579,2359,Budget Session,8,0,100.0
4580,2359,Winter Session,21,0,100.0
4581,2359,Monsoon Session,20,0,100.0
4582,1884,Budget Session,35,0,100.0
4583,1884,Winter Session,17,0,100.0
4584,2360,Budget Session,29,0,100.0
4585,2360,Winter Session,18,0,100.0
4586,2360,Monsoon Session,17,0,100.0
4587,2360,Budget Session,33,0,100.0
4588,2360,Monsoon Session,18,0,100.0
4589,2360,Budget Session,34,0,100.0
4590,2360,Winter Session,20,0,100.0
4591,2360,Monsoon Session,35,0,100.0
4592,2360,Budget Session,10,0,100.0
4593,2360,Winter Session,18,0,100.0
4594,2360,Monsoon Session,17,0,100.0
4595,2360,Budget Session,22,0,100.0
4596,2360,Budget Session,8,0,100.0
4597,2360,Winter Session,13,0,100.0
4598,2360,Monsoon Session,19,0,100.0
4599,2360,Budget Session,21,0,100.0
4600,2360,Budget Session,8,0,100.0
4601,2360,Winter Session,21,0,100.0
4602,1885,Winter Session,12,0,100.0
4603,1885,Winter Session,10,0,100.0
4604,1885,Monsoon Session,21,0,100.0
4605,1885,Budget Session,11,0,100.0
4606,1885,Budget Session,21,0,100.0
4607,1885,Winter Session,20,0,100.0
4608,1885,Monsoon Session,19,0,100.0
4609,1885,225th Part-2,21,0,100.0
4610,1885,225th Part-1,14,0,100.0
4611,1885,Winter Session,24,0,100.0
4612,1885,Monsoon Session,26,0,100.0
4613,1885,Budget Session,23,0,100.0
4614,1885,Winter Session,23,0,100.0
4615,1885,Monsoon Session,26,0,100.0
4616,1885,219th Part-2,17,0,100.0
4617,1885,219th Part-1,15,0,100.0
4618,1885,Winter Session,23,0,100.0
4619,1885,Budget Session,26,0,100.0
4620,1885,Special Session,4,0,100.0
4621,1885,Budget Session,10,0,100.0
4622,1885,214th Part2,10,0,100.0
4623,1885,214th Part-1,6,0,100.0
4624,1885,Budget Session,35,0,100.0
4625,1885,Winter Session,17,0,100.0
4626,2361,Budget Session,22,0,100.0
4627,2361,Budget Session,8,0,100.0
4628,2361,Winter Session,13,0,100.0
4629,2361,Monsoon Session,19,0,100.0
4630,2361,Budget Session,21,0,100.0
4631,2361,Budget Session,8,0,100.0
4632,2361,Winter Session,21,0,100.0
4633,1886,Budget Session,35,0,100.0
4634,1886,Winter Session,17,0,100.0
4635,2362,Budget Session,34,0,100.0
4636,2362,Winter Session,20,0,100.0
4637,2362,Monsoon Session,35,0,100.0
4638,2362,Budget Session,10,0,100.0
4639,2362,Winter Session,18,0,100.0
4640,2362,Monsoon Session,17,0,100.0
4641,2362,Budget Session,22,0,100.0
4642,2362,Budget Session,8,0,100.0
4643,2362,Winter Session,13,0,100.0
4644,2362,Monsoon Session,19,0,100.0
4645,2362,Budget Session,21,0,100.0
4646,1887,Budget Session,35,0,100.0
4647,1887,Winter Session,17,0,100.0
4648,2363,Budget Session,29,0,100.0
4649,2363,Winter Session,18,0,100.0
4650,2363,Monsoon Session,17,0,100.0
4651,2363,Budget Session,33,0,100.0
4652,2363,Monsoon Session,18,0,100.0
4653,2363,Budget Session,34,0,100.0
4654,2363,Winter Session,20,0,100.0
4655,2363,Monsoon Session,35,0,100.0
4656,2363,Budget Session,10,0,100.0
4657,2363,Winter Session,18,0,100.0
4658,2363,Monsoon Session,17,0,100.0
4659,2363,Budget Session,22,0,100.0
4660,2363,Budget Session,8,0,100.0
4661,2363,Winter Session,13,0,100.0
4662,2363,Monsoon Session,19,0,100.0
4663,2364,Budget Session,34,0,100.0
4664,2364,Winter Session,20,0,100.0
4665,2364,Monsoon Session,35,0,100.0
4666,2364,Budget Session,10,0,100.0
4667,2364,Winter Session,18,0,100.0
4668,2364,Monsoon Session,17,0,100.0
4669,2364,Budget Session,22,0,100.0
4670,2364,Budget Session,8,0,100.0
4671,2364,Winter Session,13,0,100.0
4672,2364,Monsoon Session,19,0,100.0
4673,1888,Winter Session,17,0,100.0
4674,2365,Monsoon Session,17,0,100.0
4675,2365,Budget Session,25,0,100.0
4676,2365,Winter Session,13,0,100.0
4677,2365,Monsoon Session,16,0,100.0
4678,2365,Budget Session,29,0,100.0
4679,2365,Winter Session,18,0,100.0
4680,2365,Monsoon Session,17,0,100.0
4681,2365,Budget Session,33,0,100.0
4682,2365,Monsoon Session,18,0,100.0
4683,2365,Budget Session,34,0,100.0
4684,2365,Winter Session,20,0,100.0
4685,2365,Monsoon Session,35,0,100.0
4686,2365,Budget Session,10,0,100.0
4687,2365,Winter Session,18,0,100.0
4688,2365,Monsoon Session,17,0,100.0
4689,2365,Budget Session,22,0,100.0
4690,2365,Budget Session,8,0,100.0
4691,2365,Winter Session,13,0,100.0
4692,2365,Monsoon Session,19,0,100.0
4693,1889,Budget Session,35,0,100.0
4694,1889,Winter Session,17,0,100.0
4695,2366,Budget Session,29,0,100.0
4696,2366,Winter Session,18,0,100.0
4697,2366,Monsoon Session,17,0,100.0
4698,2366,Budget Session,33,0,100.0
4699,2366,Monsoon Session,18,0,100.0
4700,2366,Budget Session,34,0,100.0
4701,2366,Winter Session,20,0,100.0
4702,2366,Monsoon Session,35,0,100.0
4703,2366,Budget Session,10,0,100.0
4704,2366,Winter Session,18,0,100.0
4705,2366,Monsoon Session,17,0,100.0
4706,2366,Budget Session,22,0,100.0
4707,2366,Budget Session,8,0,100.0
4708,2366,Winter Session,13,0,100.0
4709,2366,Monsoon Session,19,0,100.0
4710,1890,Budget Session,35,0,100.0
4711,1890,Winter Session,17,0,100.0
4712,1891,Budget Session,35,0,100.0
4713,1891,Winter Session,17,0,100.0
4714,2367,Monsoon Session,17,0,100.0
4715,2367,Budget Session,25,0,100.0
4716,2367,Winter Session,13,0,100.0
4717,2367,Monsoon Session,16,0,100.0
4718,2367,Budget Session,29,0,100.0
4719,2367,Winter Session,18,0,100.0
4720,2367,Monsoon Session,17,0,100.0
4721,2367,Budget Session,33,0,100.0
4722,2367,Monsoon Session,18,0,100.0
4723,2367,Budget Session,34,0,100.0
4724,2367,Winter Session,20,0,100.0
4725,2367,Monsoon Session,35,0,100.0
4726,2367,Budget Session,10,0,100.0
4727,2367,Winter Session,18,0,100.0
4728,2367,Monsoon Session,17,0,100.0
4729,2367,Budget Session,22,0,100.0
4730,2367,Budget Session,8,0,100.0
4731,2367,Winter Session,13,0,100.0
4732,1892,Budget Session,15,0,100.0
4733,1892,Budget Session,16,0,100.0
4734,1892,Winter Session,20,0,100.0
4735,1892,Monsoon Session,17,0,100.0
4736,1892,Budget Session,13,0,100.0
4737,1892,Budget Session,19,0,100.0
4738,1892,Winter Session,22,0,100.0
4739,1892,Budget Session,27,0,100.0
4740,1892,Special Session,3,0,100.0
4741,1892,Winter Session,12,0,100.0
4742,1892,Winter Session,10,0,100.0
4743,1892,Monsoon Session,21,0,100.0
4744,1892,Budget Session,11,0,100.0
4745,1892,Budget Session,21,0,100.0
4746,1892,Winter Session,20,0,100.0
4747,1892,Monsoon Session,19,0,100.0
4748,1892,225th Part-2,21,0,100.0
4749,1892,225th Part-1,14,0,100.0
4750,1892,Winter Session,24,0,100.0
4751,1892,Monsoon Session,26,0,100.0
4752,1892,Budget Session,23,0,100.0
4753,1892,Winter Session,23,0,100.0
4754,1892,Monsoon Session,26,0,100.0
4755,1892,Budget Session,35,0,100.0
4756,1892,Winter Session,17,0,100.0
4757,2368,Monsoon Session,17,0,100.0
4758,2368,Budget Session,25,0,100.0
4759,2368,Winter Session,13,0,100.0
4760,2368,Monsoon Session,16,0,100.0
4761,2368,Budget Session,29,0,100.0
4762,2368,Winter Session,18,0,100.0
4763,2368,Monsoon Session,17,0,100.0
4764,2368,Budget Session,33,0,100.0
4765,2368,Monsoon Session,18,0,100.0
4766,2368,Budget Session,34,0,100.0
4767,2368,Winter Session,20,0,100.0
4768,2368,Monsoon Session,35,0,100.0
4769,2368,Budget Session,10,0,100.0
4770,2368,Winter Session,18,0,100.0
4771,2368,Monsoon Session,17,0,100.0
4772,2368,Budget Session,22,0,100.0
4773,2368,Budget Session,8,0,100.0
4774,2368,Winter Session,13,0,100.0
4775,1893,Winter Session,12,0,100.0
4776,1893,Winter Session,10,0,100.0
4777,1893,Monsoon Session,21,0,100.0
4778,1893,Budget Session,11,0,100.0
4779,1893,Budget Session,21,0,100.0
4780,1893,Winter Session,20,0,100.0
4781,1893,Monsoon Session,19,0,100.0
4782,1893,225th Part-2,21,0,100.0
4783,1893,225th Part-1,14,0,100.0
4784,1893,Winter Session,24,0,100.0
4785,1893,Monsoon Session,26,0,100.0
4786,1893,Budget Session,23,0,100.0
4787,1893,Winter Session,23,0,100.0
4788,1893,Monsoon Session,26,0,100.0
4789,1893,219th Part-2,17,0,100.0
4790,1893,219th Part-1,15,0,100.0
4791,1893,Winter Session,23,0,100.0
4792,1893,Budget Session,26,0,100.0
4793,1893,Special Session,4,0,100.0
4794,1893,Budget Session,10,0,100.0
4795,1893,214th Part2,10,0,100.0
4796,1893,214th Part-1,6,0,100.0
4797,1893,Budget Session,35,0,100.0
4798,1893,Winter Session,17,0,100.0
4799,2369,Monsoon Session,17,0,100.0
4800,2369,Budget Session,25,0,100.0
4801,2369,Winter Session,13,0,100.0
4802,2369,Monsoon Session,16,0,100.0
4803,2369,Budget Session,29,0,100.0
4804,2369,Winter Session,18,0,100.0
4805,2369,Monsoon Session,17,0,100.0
4806,2369,Budget Session,33,0,100.0
4807,2369,Monsoon Session,18,0,100.0
4808,2369,Budget Session,34,0,100.0
4809,2369,Winter Session,20,0,100.0
4810,2369,Monsoon Session,35,0,100.0
4811,2369,Budget Session,10,0,100.0
4812,2369,Winter Session,18,0,100.0
4813,2369,Monsoon Session,17,0,100.0
4814,2369,Budget Session,22,0,100.0
4815,2369,Budget Session,8,0,100.0
4816,2369,Winter Session,13,0,100.0
4817,2370,Budget Session,29,0,100.0
4818,2370,Winter Session,18,0,100.0
4819,2370,Monsoon Session,17,0,100.0
4820,2370,Budget Session,33,0,100.0
4821,2370,Monsoon Session,18,0,100.0
4822,2370,Budget Session,34,0,100.0
4823,2370,Winter Session,20,0,100.0
4824,2370,Monsoon Session,35,0,100.0
4825,2370,Budget Session,10,0,100.0
4826,2370,Winter Session,18,0,100.0
4827,2370,Monsoon Session,17,0,100.0
4828,2370,Budget Session,22,0,100.0
4829,2370,Budget Session,8,0,100.0
4830,2370,Winter Session,13,0,100.0
4831,1894,Winter Session,12,0,100.0
4832,1894,Winter Session,10,0,100.0
4833,1894,Monsoon Session,21,0,100.0
4834,1894,Budget Session,11,0,100.0
4835,1894,Budget Session,21,0,100.0
4836,1894,Winter Session,20,0,100.0
4837,1894,Monsoon Session,19,0,100.0
4838,1894,225th Part-2,21,0,100.0
4839,1894,225th Part-1,14,0,100.0
4840,1894,Winter Session,24,0,100.0
4841,1894,Monsoon Session,26,0,100.0
4842,1894,Budget Session,23,0,100.0
4843,1894,Winter Session,23,0,100.0
4844,1894,Monsoon Session,26,0,100.0
4845,1894,219th Part-2,17,0,100.0
4846,1894,219th Part-1,15,0,100.0
4847,1894,Winter Session,23,0,100.0
4848,1894,Budget Session,26,0,100.0
4849,1894,Special Session,4,0,100.0
4850,1894,Budget Session,10,0,100.0
4851,1894,214th Part2,10,0,100.0
4852,1894,214th Part-1,6,0,100.0
4853,1894,Budget Session,35,0,100.0
4854,1894,Winter Session,17,0,100.0
4855,1895,Budget Session,35,0,100.0
4856,1895,Winter Session,17,0,100.0
4857,2371,Winter Session,15,0,100.0
4858,2371,Monsoon Session,21,0,100.0
4859,2371,Budget Session,27,0,100.0
4860,2371,Winter Session,19,0,100.0
4861,2371,Monsoon Session,16,0,100.0
4862,2371,Special Session,5,0,100.0
4863,2371,Budget Session,9,0,100.0
4864,2371,Winter Session,15,0,100.0
4865,2371,Special Session,4,0,100.0
4866,2371,Monsoon Session,17,0,100.0
4867,2371,Budget Session,25,0,100.0
4868,2371,Winter Session,13,0,100.0
4869,2371,Monsoon Session,16,0,100.0
4870,2371,Budget Session,29,0,100.0
4871,2371,Winter Session,18,0,100.0
4872,2371,Monsoon Session,17,0,100.0
4873,2371,Budget Session,33,0,100.0
4874,2371,Monsoon Session,18,0,100.0
4875,2371,Budget Session,34,0,100.0
4876,2371,Winter Session,20,0,100.0
4877,2371,Monsoon Session,35,0,100.0
4878,2371,Budget Session,10,0,100.0
4879,2371,Winter Session,18,0,100.0
4880,2371,Monsoon Session,17,0,100.0
4881,2371,Budget Session,22,0,100.0
4882,2371,Budget Session,8,0,100.0
4883,2372,Winter Session,15,0,100.0
4884,2372,Monsoon Session,21,0,100.0
4885,2372,Budget Session,27,0,100.0
4886,2372,Winter Session,19,0,100.0
4887,2372,Monsoon Session,16,0,100.0
4888,2372,Special Session,5,0,100.0
4889,2372,Budget Session,9,0,100.0
4890,2372,Winter Session,15,0,100.0
4891,2372,Special Session,4,0,100.0
4892,2372,Monsoon Session,17,0,100.0
4893,2372,Budget Session,25,0,100.0
4894,2372,Winter Session,13,0,100.0
4895,2372,Monsoon Session,16,0,100.0
4896,2372,Budget Session,29,0,100.0
4897,2372,Winter Session,18,0,100.0
4898,2372,Monsoon Session,17,0,100.0
4899,2372,Budget Session,33,0,100.0
4900,2372,Monsoon Session,18,0,100.0
4901,2372,Budget Session,34,0,100.0
4902,2372,Winter Session,20,0,100.0
4903,2372,Monsoon Session,35,0,100.0
4904,2372,Budget Session,10,0,100.0
4905,2372,Winter Session,18,0,100.0
4906,2372,Monsoon Session,17,0,100.0
4907,2372,Budget Session,22,0,100.0
4908,2372,Budget Session,8,0,100.0
4909,1896,Winter Session,12,0,100.0
4910,1896,Winter Session,10,0,100.0
4911,1896,Monsoon Session,21,0,100.0
4912,1896,Budget Session,11,0,100.0
4913,1896,Budget Session,21,0,100.0
4914,1896,Winter Session,20,0,100.0
4915,1896,Monsoon Session,19,0,100.0
4916,1896,225th Part-2,21,0,100.0
4917,1896,225th Part-1,14,0,100.0
4918,1896,Winter Session,24,0,100.0
4919,1896,Monsoon Session,26,0,100.0
4920,1896,Budget Session,23,0,100.0
4921,1896,Winter Session,23,0,100.0
4922,1896,Monsoon Session,26,0,100.0
4923,1896,219th Part-2,17,0,100.0
4924,1896,219th Part-1,15,0,100.0
4925,1896,Winter Session,23,0,100.0
4926,1896,Budget Session,26,0,100.0
4927,1896,Special Session,4,0,100.0
4928,1896,Budget Session,10,0,100.0
4929,1896,214th Part2,10,0,100.0
4930,1896,214th Part-1,6,0,100.0
4931,1896,Budget Session,35,0,100.0
4932,1896,Winter Session,17,0,100.0
4933,1897,Budget Session,35,0,100.0
4934,1897,Winter Session,17,0,100.0
4935,2373,Winter Session,15,0,100.0
4936,2373,Special Session,4,0,100.0
4937,2373,Monsoon Session,17,0,100.0
4938,2373,Budget Session,25,0,100.0
4939,2373,Winter Session,13,0,100.0
4940,2373,Monsoon Session,16,0,100.0
4941,2373,Budget Session,29,0,100.0
4942,2373,Winter Session,18,0,100.0
4943,2373,Monsoon Session,17,0,100.0
4944,2373,Budget Session,33,0,100.0
4945,2373,Monsoon Session,18,0,100.0
4946,2373,Budget Session,34,0,100.0
4947,2373,Winter Session,20,0,100.0
4948,2373,Monsoon Session,35,0,100.0
4949,2373,Budget Session,10,0,100.0
4950,2373,Winter Session,18,0,100.0
4951,2373,Monsoon Session,17,0,100.0
4952,2373,Budget Session,22,0,100.0
4953,2373,Budget Session,8,0,100.0
4954,489,Budget Session,29,0,100.0
4955,489,Winter Session,18,0,100.0
4956,489,Monsoon Session,17,0,100.0
4957,489,Budget Session,33,0,100.0
4958,489,Monsoon Session,18,0,100.0
4959,489,Budget Session,34,0,100.0
4960,489,Winter Session,20,0,100.0
4961,489,Monsoon Session,35,0,100.0
4962,489,Budget Session,10,0,100.0
4963,489,Winter Session,18,0,100.0
4964,489,Monsoon Session,17,0,100.0
4965,489,Budget Session,22,0,100.0
4966,489,Budget Session,8,0,100.0
4967,489,Winter Session,13,0,100.0
4968,489,Monsoon Session,19,0,100.0
4969,489,Budget Session,21,0,100.0
4970,489,Budget Session,8,0,100.0
4971,489,Winter Session,21,0,100.0
4972,489,Monsoon Session,20,0,100.0
4973,489,Budget Session,15,0,100.0
4974,489,Budget Session,16,0,100.0
4975,489,Winter Session,20,0,100.0
4976,489,Monsoon Session,17,0,100.0
4977,489,Budget Session,13,0,100.0
4978,489,Budget Session,19,0,100.0
4979,489,Winter Session,22,0,100.0
4980,489,Budget Session,27,0,100.0
4981,489,219th Part-2,17,0,100.0
4982,489,219th Part-1,15,0,100.0
4983,489,Winter Session,23,0,100.0
4984,489,Budget Session,26,0,100.0
4985,489,Special Session,4,0,100.0
4986,489,Budget Session,10,0,100.0
4987,489,214th Part2,10,0,100.0
4988,489,214th Part-1,6,0,100.0
4989,489,Budget Session,35,0,100.0
4990,489,Winter Session,17,0,100.0
4991,2374,Winter Session,15,0,100.0
4992,2374,Monsoon Session,21,0,100.0
4993,2374,Budget Session,27,0,100.0
4994,2374,Winter Session,19,0,100.0
4995,2374,Monsoon Session,16,0,100.0
4996,2374,Special Session,5,0,100.0
4997,2374,Budget Session,9,0,100.0
4998,2374,Winter Session,15,0,100.0
4999,2374,Special Session,4,0,100.0
5000,2374,Monsoon Session,17,0,100.0
5001,2374,Budget Session,25,0,100.0
5002,2374,Winter Session,13,0,100.0
5003,2374,Monsoon Session,16,0,100.0
5004,2374,Budget Session,29,0,100.0
5005,2374,Winter Session,18,0,100.0
5006,2374,Monsoon Session,17,0,100.0
5007,2374,Budget Session,33,0,100.0
5008,2374,Monsoon Session,18,0,100.0
5009,2374,Budget Session,34,0,100.0
5010,2374,Winter Session,20,0,100.0
5011,2374,Monsoon Session,35,0,100.0
5012,2374,Budget Session,10,0,100.0
5013,2374,Winter Session,18,0,100.0
5014,2374,Monsoon Session,17,0,100.0
5015,2374,Budget Session,22,0,100.0
5016,2374,Budget Session,8,0,100.0
5017,2375,Budget Session,9,0,100.0
5018,2375,Winter Session,15,0,100.0
5019,2375,Special Session,4,0,100.0
5020,2375,Monsoon Session,17,0,100.0
5021,2375,Budget Session,25,0,100.0
5022,2375,Winter Session,13,0,100.0
5023,2375,Monsoon Session,16,0,100.0
5024,2375,Budget Session,29,0,100.0
5025,2375,Winter Session,18,0,100.0
5026,2375,Monsoon Session,17,0,100.0
5027,2375,Budget Session,33,0,100.0
5028,2375,Monsoon Session,18,0,100.0
5029,2375,Budget Session,34,0,100.0
5030,2375,Winter Session,20,0,100.0
5031,2375,Monsoon Session,35,0,100.0
5032,2375,Budget Session,10,0,100.0
5033,2375,Winter Session,18,0,100.0
5034,2375,Monsoon Session,17,0,100.0
5035,2375,Budget Session,22,0,100.0
5036,1900,219th Part-1,15,0,100.0
5037,1900,Winter Session,23,0,100.0
5038,1900,Budget Session,26,0,100.0
5039,1900,Special Session,4,0,100.0
5040,1900,Budget Session,10,0,100.0
5041,1900,214th Part2,10,0,100.0
5042,1900,214th Part-1,6,0,100.0
5043,1900,Budget Session,35,0,100.0
5044,1900,Winter Session,17,0,100.0
5045,2376,Budget Session,9,0,100.0
5046,2376,Winter Session,15,0,100.0
5047,2376,Special Session,4,0,100.0
5048,2376,Monsoon Session,17,0,100.0
5049,2376,Budget Session,25,0,100.0
5050,2376,Winter Session,13,0,100.0
5051,2376,Monsoon Session,16,0,100.0
5052,2376,Budget Session,29,0,100.0
5053,2376,Winter Session,18,0,100.0
5054,2376,Monsoon Session,17,0,100.0
5055,2376,Budget Session,33,0,100.0
5056,2376,Monsoon Session,18,0,100.0
5057,2376,Budget Session,34,0,100.0
5058,2376,Winter Session,20,0,100.0
5059,2376,Monsoon Session,35,0,100.0
5060,2376,Budget Session,10,0,100.0
5061,2376,Winter Session,18,0,100.0
5062,2376,Monsoon Session,17,0,100.0
5063,2376,Budget Session,22,0,100.0
5064,1901,Budget Session,35,0,100.0
5065,1901,Winter Session,17,0,100.0
5066,1902,Budget Session,16,0,100.0
5067,1902,Winter Session,20,0,100.0
5068,1902,Monsoon Session,17,0,100.0
5069,1902,Budget Session,13,0,100.0
5070,1902,Budget Session,19,0,100.0
5071,1902,Winter Session,22,0,100.0
5072,1902,Budget Session,27,0,100.0
5073,1902,Special Session,3,0,100.0
5074,1902,Winter Session,12,0,100.0
5075,1902,Winter Session,10,0,100.0
5076,1902,Monsoon Session,21,0,100.0
5077,1902,Budget Session,11,0,100.0
5078,1902,Budget Session,21,0,100.0
5079,1902,Winter Session,20,0,100.0
5080,1902,Monsoon Session,19,0,100.0
5081,1902,225th Part-2,21,0,100.0
